,imdb_id,release_date,genres,title,budget,revenue,runtime_mins,vote_average,vote_count
716,tt2948356,2016-02-11,"['Animation', 'Adventure', 'Family', 'Comedy']",Zootopia,150000000,1023784195,109,7.7,11921
717,tt1431045,2016-02-09,"['Action', 'Adventure', 'Comedy']",Deadpool,58000000,783100000,108,7.6,23183
718,tt2543164,2016-11-10,"['Drama', 'Science Fiction', 'Mystery']",Arrival,47000000,203388186,116,7.5,12446
719,tt4846340,2016-12-10,"['Drama', 'History']",Hidden Figures,25000000,230698791,127,8.0,5989
720,tt3470600,2016-11-23,"['Animation', 'Comedy', 'Drama', 'Family']",Sing,75000000,634151679,108,7.0,5363
721,tt3183660,2016-11-16,"['Adventure', 'Family', 'Fantasy']",Fantastic Beasts and Where to Find Them,180000000,809342332,133,7.4,14195
722,tt2674426,2016-06-01,"['Drama', 'Romance']",Me Before You,20000000,207945075,110,7.8,7553
723,tt1179933,2016-03-10,"['Thriller', 'Science Fiction', 'Drama', 'Horror']",10 Cloverfield Lane,15000000,108286421,104,6.9,5425
724,tt2381991,2016-04-06,"['Action', 'Adventure', 'Drama']",The Huntsman: Winter's War,115000000,164989338,114,6.2,3546
725,tt2975590,2016-03-23,"['Action', 'Adventure', 'Fantasy']",Batman v Superman: Dawn of Justice,250000000,873634919,151,5.8,13605
726,tt3522806,2016-08-25,"['Action', 'Crime', 'Thriller']",Mechanic: Resurrection,40000000,125729635,99,5.8,2268
727,tt3040964,2016-04-07,"['Adventure', 'Drama', 'Family', 'Fantasy']",The Jungle Book,175000000,966550600,106,6.8,6164
728,tt4302938,2016-08-18,"['Animation', 'Adventure', 'Family']",Kubo and the Two Strings,60000000,69929545,102,7.7,2483
729,tt3949660,2016-06-01,"['Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']",Teenage Mutant Ninja Turtles: Out of the Shadows,135000000,245623848,112,5.9,2313
730,tt3783958,2016-11-29,"['Comedy', 'Drama', 'Romance', 'Music']",La La Land,30000000,446486224,129,7.9,12098
731,tt3385516,2016-05-18,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",X-Men: Apocalypse,178000000,543934787,144,6.5,9643
732,tt3741834,2016-01-20,['Drama'],Lion,12000000,140312928,118,8.1,4836
733,tt0803096,2016-05-25,"['Action', 'Adventure', 'Fantasy']",Warcraft,160000000,433677183,123,6.3,4835
734,tt1679335,2016-10-13,"['Adventure', 'Family', 'Comedy', 'Fantasy', 'Music', 'Animation']",Trolls,125000000,346864462,92,6.7,2488
735,tt4196776,2016-07-27,"['Action', 'Thriller']",Jason Bourne,120000000,415484914,123,6.2,4133
736,tt2267968,2016-01-23,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",Kung Fu Panda 3,145000000,521170825,95,6.8,3607
737,tt2119532,2016-10-07,"['Drama', 'History', 'War']",Hacksaw Ridge,40000000,175302354,139,8.1,8352
738,tt5700672,2016-07-20,"['Action', 'Horror', 'Thriller']",Train to Busan,8820000,87547518,118,7.7,3741
739,tt4016934,2016-06-01,"['Thriller', 'Drama', 'Romance']",The Handmaiden,8575000,37767206,145,8.3,1779
740,tt3748528,2016-12-14,"['Action', 'Adventure', 'Science Fiction']",Rogue One: A Star Wars Story,200000000,1056057273,133,7.5,11104
741,tt3416828,2016-06-23,"['Adventure', 'Animation', 'Family', 'Comedy']",Ice Age: Collision Course,105000000,408579038,95,6.0,3023
742,tt3640424,2016-11-17,"['Action', 'Drama', 'War', 'Romance', 'Thriller']",Allied,85000000,119520023,124,6.7,3302
743,tt3014866,2016-04-07,"['Action', 'Crime', 'Science Fiction']",Criminal,31500000,14708696,113,6.0,1118
744,tt3717252,2016-11-24,"['Action', 'Fantasy', 'Horror']",Underworld: Blood Wars,35000000,81093313,91,5.6,2656
745,tt3882082,2016-01-22,"['Horror', 'Thriller', 'Mystery']",The Boy,10000000,64188367,97,5.9,2710
746,tt4172430,2016-01-13,"['Action', 'History', 'Thriller']",13 Hours: The Secret Soldiers of Benghazi,50000000,69411370,144,7.1,2025
747,tt3774114,2016-09-15,"['Drama', 'History', 'Crime', 'Thriller']",Snowden,40000000,37279439,134,7.1,3031
748,tt3300542,2016-03-02,"['Action', 'Thriller']",London Has Fallen,60000000,205754447,99,6.0,3181
749,tt1860213,2016-01-21,['Comedy'],Dirty Grandpa,11500000,94073028,102,5.8,3153
750,tt3410834,2016-03-09,"['Adventure', 'Science Fiction', 'Action', 'Mystery']",Allegiant,110000000,179246868,121,6.0,4882
751,tt2304933,2016-01-14,"['Adventure', 'Science Fiction', 'Action']",The 5th Wave,38000000,109906372,112,5.9,4328
752,tt1935859,2016-09-28,"['Drama', 'Fantasy', 'Adventure', 'Family']",Miss Peregrine's Home for Peculiar Children,110000000,296482446,127,6.7,7201
753,tt4094724,2016-06-29,"['Action', 'Horror', 'Thriller']",The Purge: Election Year,10000000,118587880,105,6.3,3546
754,tt2823054,2016-06-15,['Comedy'],Mike and Dave Need Wedding Dates,33000000,77068246,98,6.0,1859
755,tt0490215,2016-12-22,"['Drama', 'History']",Silence,46000000,23737523,161,7.1,2053
756,tt1974419,2016-06-08,"['Thriller', 'Horror', 'Mystery']",The Neon Demon,7000000,3377430,118,6.5,2596
757,tt0918940,2016-06-06,"['Action', 'Adventure']",The Legend of Tarzan,180000000,356743061,109,5.8,4737
758,tt2034800,2016-12-16,"['Action', 'Adventure', 'Fantasy']",The Great Wall,150000000,331957105,103,5.9,3434
759,tt2404233,2016-02-25,"['Action', 'Adventure', 'Fantasy']",Gods of Egypt,140000000,150680864,127,5.5,2821
760,tt4624424,2016-09-22,"['Adventure', 'Animation', 'Comedy', 'Family']",Storks,70000000,182379278,87,6.6,1569
761,tt2788732,2016-08-10,"['Adventure', 'Family', 'Fantasy']",Pete's Dragon,65000000,143695338,103,6.3,1571
762,tt2582782,2016-08-12,"['Crime', 'Western']",Hell or High Water,12000000,37589296,102,7.3,3004
763,tt4857264,2016-09-22,"['Mystery', 'Crime', 'Thriller']",The Invisible Guest,4000000,30000000,106,8.2,2559
764,tt3553976,2016-07-02,"['Adventure', 'Comedy', 'Drama']",Captain Fantastic,5000000,5879736,119,8.0,4404
765,tt5323662,2016-09-17,"['Drama', 'Animation', 'Romance']",A Silent Voice,0,30156463,130,8.3,1759
766,tt4975722,2016-10-21,['Drama'],Moonlight,4000000,65046687,111,7.4,4998
767,tt4954522,2016-11-11,"['Drama', 'Horror', 'Mystery']",Raw,3500000,4100000,99,7.1,1819
768,tt2404435,2016-09-14,"['Adventure', 'Action', 'Western']",The Magnificent Seven,90000000,162360636,132,6.3,4203
769,tt3062096,2016-10-13,"['Mystery', 'Thriller', 'Drama']",Inferno,75000000,220021259,121,6.0,4612
770,tt1289401,2016-07-14,"['Action', 'Fantasy', 'Comedy']",Ghostbusters,144000000,229147509,116,5.4,4481
771,tt3263904,2016-09-07,"['Drama', 'History']",Sully,60000000,240797623,96,7.1,4867
772,tt1489889,2016-06-15,"['Action', 'Comedy', 'Mystery']",Central Intelligence,50000000,216972543,107,6.4,3934
773,tt4572514,2016-12-12,"['Action', 'Crime', 'Drama']",Patriots Day,45000000,50548152,133,7.0,1715
774,tt1712261,2016-02-19,"['Action', 'Thriller', 'Mystery']",Triple 9,20000000,12639297,115,5.9,1471
775,tt4160708,2016-06-08,"['Crime', 'Horror', 'Thriller']",Don't Breathe,9900000,159047649,89,6.9,4547
776,tt3393786,2016-10-19,"['Action', 'Thriller']",Jack Reacher: Never Go Back,60000000,162146076,118,5.7,3245
777,tt4052882,2016-06-24,"['Horror', 'Drama', 'Thriller']",The Shallows,17000000,119100758,86,6.3,3682
778,tt2261287,2016-12-14,"['Animation', 'Adventure', 'Comedy', 'Family']",Ballerina,30000000,2351359,89,7.2,1333
779,tt1878870,2016-11-18,"['Comedy', 'Drama']",The Edge of Seventeen,9000000,18803648,105,7.2,2803
780,tt4034228,2016-11-18,['Drama'],Manchester by the Sea,9000000,78988148,138,7.5,3993
781,tt2567026,2016-05-25,"['Adventure', 'Family', 'Fantasy']",Alice Through the Looking Glass,170000000,299457024,113,6.5,4627
782,tt1540011,2016-09-15,"['Thriller', 'Horror']",Blair Witch,5000000,45172994,90,5.1,1297
783,tt2660888,2016-07-07,"['Action', 'Adventure', 'Science Fiction']",Star Trek Beyond,185000000,343471816,122,6.7,4877
784,tt1292566,2016-01-21,"['Comedy', 'Romance']",How to Be Single,38000000,112343513,110,6.1,2441
785,tt3110958,2016-06-02,"['Action', 'Comedy', 'Thriller']",Now You See Me 2,90000000,334901337,129,6.8,8045
786,tt1619029,2016-12-02,['Drama'],Jackie,9000000,13960394,100,6.5,1693
787,tt2140479,2016-10-13,"['Crime', 'Thriller', 'Drama']",The Accountant,44000000,155160045,128,7.0,4011
788,tt1628841,2016-06-22,"['Action', 'Adventure', 'Science Fiction']",Independence Day: Resurgence,165000000,389681935,120,5.1,4461
789,tt2277860,2016-06-16,"['Adventure', 'Animation', 'Comedy', 'Family']",Finding Dory,200000000,1028570889,97,7.0,9100
790,tt4651520,2016-07-28,['Comedy'],Bad Moms,20000000,183936074,100,6.5,3114
791,tt1985949,2016-05-11,"['Animation', 'Adventure', 'Comedy']",The Angry Birds Movie,73000000,349779543,97,6.1,2407
792,tt1386697,2016-08-03,"['Action', 'Adventure', 'Crime', 'Fantasy', 'Science Fiction']",Suicide Squad,175000000,746846894,123,5.9,15764
793,tt4276820,2016-09-13,"['Drama', 'History']",The Founder,25000000,24121245,115,7.1,2944
794,tt3797868,2016-02-04,"['Drama', 'Romance']",The Choice,10000000,18730891,111,7.0,1274
795,tt0475290,2016-02-05,"['Comedy', 'Drama', 'Mystery']","Hail, Caesar!",22000000,63647656,106,5.9,2777
796,tt3799694,2016-05-15,"['Comedy', 'Crime', 'Action']",The Nice Guys,50000000,62788218,116,7.1,5244
797,tt1374989,2016-02-04,"['Romance', 'Horror', 'Comedy', 'Thriller']",Pride and Prejudice and Zombies,28000000,16374328,108,5.8,1426
798,tt4550098,2016-11-04,"['Drama', 'Thriller']",Nocturnal Animals,22500000,29252978,116,7.4,5318
799,tt3065204,2016-05-13,"['Horror', 'Mystery', 'Thriller']",The Conjuring 2,40000000,320392818,134,7.2,5151
800,tt3387542,2016-01-07,"['Horror', 'Thriller', 'Mystery']",The Forest,10000000,37608299,95,5.1,1216
801,tt4501244,2016-12-22,['Comedy'],Why Him?,38000000,118034273,111,6.3,3002
802,tt5247022,2016-11-17,"['Comedy', 'Drama', 'Romance']",Paterson,5000000,2152738,118,7.1,1038
803,tt4438848,2016-05-04,['Comedy'],Neighbors 2: Sorority Rising,35000000,108758521,91,5.8,3318
804,tt2005151,2016-08-17,"['Comedy', 'Crime', 'Drama']",War Dogs,40000000,86234523,114,6.8,2964
805,tt5078204,2016-12-07,"['Drama', 'Comedy']",Two Is a Family,0,1447740,118,7.8,2296
806,tt1355631,2016-07-13,"['Crime', 'Drama', 'Thriller']",The Infiltrator,25000000,15436808,127,6.6,1146
807,tt3845232,2016-01-01,"['Crime', 'Drama', 'Mystery']",Sherlock: The Abominable Bride,0,0,90,7.9,1708
808,tt4853102,2016-07-24,"['Action', 'Animation', 'Crime', 'Drama']",Batman: The Killing Joke,3500000,3775000,72,6.5,1143
809,tt4698684,2016-03-31,"['Adventure', 'Comedy', 'Drama']",Hunt for the Wilderpeople,2500000,23200000,101,7.8,1186
810,tt4682786,2016-12-06,"['Drama', 'Romance']",Collateral Beauty,36000000,88528280,97,7.2,4138
811,tt3289956,2016-12-21,"['Horror', 'Mystery']",The Autopsy of Jane Doe,0,5972942,86,6.6,2529
812,tt3716530,2016-05-25,"['Drama', 'Thriller']",Elle,9804690,2341534,130,6.6,1222
813,tt4680182,2016-09-09,"['Drama', 'Fantasy', 'Science Fiction']",Colossal,0,3029287,109,6.1,1255
814,tt4786282,2016-07-21,"['Thriller', 'Mystery', 'Horror', 'Drama']",Lights Out,4900000,148868835,81,6.3,2711
815,tt4361050,2016-10-20,"['Horror', 'Thriller']",Ouija: Origin of Evil,9000000,81705746,99,6.0,1695
816,tt3531824,2016-06-27,"['Mystery', 'Adventure', 'Crime']",Nerve,19000000,85241496,96,7.1,5365
817,tt1608290,2016-02-06,['Comedy'],Zoolander 2,50000000,55969000,100,4.8,1593
818,tt1860357,2016-09-29,"['Drama', 'Action']",Deepwater Horizon,110000000,121790373,107,6.8,3093
819,tt3416532,2016-01-01,"['Drama', 'Fantasy']",A Monster Calls,43000000,47309313,108,7.2,2308
820,tt2094766,2016-12-21,"['Action', 'Adventure', 'Science Fiction']",Assassin's Creed,125000000,240697856,115,5.4,5792
821,tt3174376,2016-04-07,"['Drama', 'Fantasy', 'Horror', 'Thriller']",Before I Wake,0,3295624,97,6.4,1149
822,tt2387499,2016-10-20,"['Action', 'Comedy']",Keeping Up with the Joneses,40000000,29918745,105,6.0,1348
823,tt3544112,2016-03-11,"['Comedy', 'Romance', 'Drama', 'Music']",Sing Street,4000000,13624522,106,7.9,1469
824,tt2649554,2016-02-12,"['Adventure', 'Drama', 'Science Fiction']",Midnight Special,18000000,6740647,112,6.2,1325
825,tt5613056,2016-06-16,"['Family', 'Animation']",Piper,0,0,6,8.2,1044
826,tt4901306,2016-02-11,"['Comedy', 'Drama']",Perfect Strangers,0,0,97,7.9,3182
827,tt4005402,2016-02-12,"['Drama', 'Romance', 'Thriller', 'History']",Colonia,14000000,3621046,106,7.3,1309
828,tt4513674,2016-05-11,"['Comedy', 'Drama', 'Romance']",Café Society,30000000,43763247,97,6.5,1916
829,tt2638144,2016-08-17,"['Action', 'Adventure', 'Drama']",Ben-Hur,100000000,94061311,125,5.6,1245
830,tt4547056,2016-09-23,"['Drama', 'Horror', 'Thriller', 'Science Fiction']",The Girl with All the Gifts,5005600,0,110,6.5,1253
831,tt1800302,2016-02-03,"['Adventure', 'Drama', 'Thriller']",Gold,20000000,14880939,121,6.6,1051
832,tt2241351,2016-05-12,"['Thriller', 'Drama']",Money Monster,27000000,93282604,98,6.4,2218
833,tt1700841,2016-07-11,"['Adventure', 'Animation', 'Comedy', 'Fantasy']",Sausage Party,19000000,140705322,89,5.6,5149
834,tt2106651,2016-12-09,"['Thriller', 'Action', 'Science Fiction']",Spectral,70000000,0,109,6.3,1035
835,tt2869728,2016-01-14,"['Action', 'Comedy']",Ride Along 2,40000000,124827316,102,6.2,1135
836,tt2671706,2016-12-16,['Drama'],Fences,24000000,64414761,139,6.8,1776
837,tt5022702,2016-03-12,"['Horror', 'Thriller']",Hush,0,0,82,6.7,2948
838,tt3499096,2016-02-19,"['Action', 'Drama', 'History']",Race,5000000,24804129,134,7.2,1079
839,tt2025690,2016-01-25,"['Action', 'Drama', 'History', 'Thriller']",The Finest Hours,80000000,52099090,114,6.4,1102
840,tt3381008,2016-02-24,"['Action', 'Comedy']",Grimsby,35000000,27979040,83,5.9,1570
841,tt1355644,2016-12-21,"['Drama', 'Romance', 'Science Fiction']",Passengers,110000000,303144152,116,6.9,9503
842,tt4136084,2016-05-06,"['Comedy', 'Drama']",Florence Foster Jenkins,29000000,48902953,110,6.7,1044
843,tt2461150,2016-09-29,"['Action', 'Comedy', 'Crime']",Masterminds,25000000,29200000,94,5.7,1223
844,tt3691740,2016-06-01,"['Adventure', 'Family', 'Fantasy']",The BFG,140000000,195243411,120,6.2,2333
845,tt4540710,2016-11-25,"['Drama', 'Thriller']",Miss Sloane,13000000,9101546,132,7.5,1152
846,tt3631112,2016-10-05,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",The Girl on the Train,45000000,173185859,112,6.4,4240
847,tt1473832,2016-09-14,"['Comedy', 'Romance']",Bridget Jones's Baby,35000000,211952420,123,6.4,2149
848,tt1212428,2016-10-15,"['Adventure', 'Drama', 'History']",The Lost City of Z,30000000,8574339,141,6.2,1796
849,tt4769836,2016-05-27,"['Action', 'Adventure', 'Comedy']",The Do-Over,0,0,109,5.7,1014
850,tt1564777,2016-11-10,"['Drama', 'Fantasy', 'Romance']",Fallen,0,0,91,6.1,1238
851,tt4645368,2016-08-26,['Drama'],It's Only the End of the World,10000000,0,96,7.3,1082
852,tt1083452,2016-02-26,"['Comedy', 'Drama', 'History', 'Adventure']",Eddie the Eagle,23000000,46152411,106,7.2,1413
853,tt1711525,2016-11-25,['Comedy'],Office Christmas Party,45000000,114501299,105,5.6,1414
854,tt5290524,2016-01-01,['Comedy'],Where Am I Going?,11089000,75173000,86,6.8,1621
855,tt2452386,2016-06-16,"['Comedy', 'Drama']",The Fundamentals of Caring,0,0,97,7.3,1475
856,tt2709768,2016-06-18,"['Adventure', 'Comedy', 'Animation', 'Family']",The Secret Life of Pets,75000000,875457937,87,6.2,6299
857,tt4034354,2016-06-24,"['Comedy', 'Drama', 'Romance', 'Fantasy', 'Adventure']",Swiss Army Man,3000000,4210454,97,7.0,2260
858,tt3521164,2016-11-23,"['Adventure', 'Comedy', 'Family', 'Animation']",Moana,150000000,695331111,107,7.6,8382
859,tt2592614,2016-12-23,"['Action', 'Horror', 'Science Fiction']",Resident Evil: The Final Chapter,40000000,312242626,107,6.0,1921
860,tt1856101,2017-10-04,"['Science Fiction', 'Drama']",Blade Runner 2049,150000000,259239658,163,7.4,8475
861,tt2250912,2017-07-05,"['Action', 'Adventure', 'Science Fiction', 'Drama']",Spider-Man: Homecoming,175000000,880166924,133,7.4,14512
862,tt0974015,2017-11-15,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",Justice League,300000000,657924295,120,6.2,9285
863,tt0451279,2017-05-30,"['Action', 'Adventure', 'Fantasy']",Wonder Woman,149000000,821847012,141,7.3,14900
864,tt3501632,2017-10-25,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Thor: Ragnarok,180000000,853977126,131,7.6,14215
865,tt3890160,2017-06-28,"['Action', 'Crime']",Baby Driver,34000000,226945087,113,7.5,10394
866,tt3896198,2017-04-19,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",Guardians of the Galaxy Vol. 2,200000000,863756051,137,7.6,15107
867,tt1485796,2017-12-20,['Drama'],The Greatest Showman,84000000,432844677,105,8.0,6463
868,tt2316204,2017-05-09,"['Horror', 'Science Fiction']",Alien: Covenant,97000000,232380243,122,5.9,5831
869,tt3315342,2017-02-28,"['Action', 'Drama', 'Science Fiction']",Logan,97000000,619021436,137,7.8,14527
870,tt2527336,2017-12-13,"['Science Fiction', 'Action', 'Adventure']",Star Wars: The Last Jedi,200000000,1332539889,152,7.0,10756
871,tt5052448,2017-02-24,"['Mystery', 'Thriller', 'Horror']",Get Out,4500000,255407969,104,7.6,11292
872,tt2380307,2017-10-27,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy']",Coco,175000000,800526015,105,8.2,11703
873,tt2771200,2017-03-16,"['Family', 'Fantasy', 'Romance']",Beauty and the Beast,160000000,1263521126,129,6.9,12577
874,tt5726616,2017-09-01,"['Romance', 'Drama']",Call Me by Your Name,4000000,41063475,132,8.3,7478
875,tt1219827,2017-03-29,"['Action', 'Science Fiction', 'Thriller', 'Drama']",Ghost in the Shell,110000000,169801921,107,6.0,5980
876,tt2406566,2017-07-26,"['Action', 'Mystery', 'Thriller']",Atomic Blonde,30000000,100014025,115,6.4,4465
877,tt1293847,2017-01-13,"['Action', 'Adventure', 'Crime']",xXx: Return of Xander Cage,85000000,346147658,107,5.7,2902
878,tt5294550,2017-12-21,"['Thriller', 'Drama', 'Crime', 'Mystery']",All the Money in the World,50000000,56996304,132,6.4,1525
879,tt4649466,2017-09-20,"['Action', 'Adventure', 'Comedy']",Kingsman: The Golden Circle,104000000,410902662,141,7.0,6858
880,tt3411444,2017-12-09,"['Animation', 'Family', 'Adventure', 'Comedy']",Ferdinand,111000000,295038508,107,7.2,1852
881,tt3731562,2017-03-08,"['Action', 'Adventure', 'Fantasy']",Kong: Skull Island,185000000,566652812,118,6.4,7313
882,tt2239822,2017-07-20,"['Adventure', 'Science Fiction', 'Action']",Valerian and the City of a Thousand Planets,177200000,225874228,136,6.6,5128
883,tt5580390,2017-12-01,"['Drama', 'Fantasy', 'Romance']",The Shape of Water,19500000,194989655,123,7.2,8868
884,tt4425200,2017-02-08,"['Thriller', 'Action', 'Crime']",John Wick: Chapter 2,40000000,171539887,122,7.2,8038
885,tt5013056,2017-07-19,"['War', 'Action', 'Drama']",Dunkirk,100000000,525573161,107,7.4,11286
886,tt5776858,2017-12-25,"['Drama', 'Romance']",Phantom Thread,35000000,47756590,130,7.3,2190
887,tt1972591,2017-05-10,"['Action', 'Drama', 'Fantasy']",King Arthur: Legend of the Sword,175000000,148675066,126,6.5,4039
888,tt1648190,2017-08-03,"['Action', 'Fantasy', 'Science Fiction', 'Adventure']",The Dark Tower,60000000,113231078,95,5.7,3549
889,tt5638642,2017-10-11,"['Horror', 'Thriller']",The Ritual,10000000,1785977,94,6.0,1541
890,tt1959563,2017-08-16,"['Thriller', 'Comedy', 'Crime', 'Action']",The Hitman's Bodyguard,30000000,176586701,118,6.8,3875
891,tt3606752,2017-06-15,"['Adventure', 'Animation', 'Comedy', 'Family']",Cars 3,175000000,383925276,102,6.8,3395
892,tt3717490,2017-03-23,"['Action', 'Adventure', 'Science Fiction']",Power Rangers,100000000,142337240,124,6.2,3147
893,tt4925292,2017-09-08,"['Drama', 'Comedy']",Lady Bird,10000000,76858273,94,7.3,5407
894,tt1469304,2017-05-12,"['Action', 'Comedy']",Baywatch,69000000,177856751,116,6.1,5772
895,tt3348730,2017-10-26,"['Crime', 'Horror', 'Mystery', 'Thriller']",Jigsaw,10000000,102952888,92,6.2,2397
896,tt1790809,2017-05-23,"['Adventure', 'Action', 'Fantasy', 'Comedy']",Pirates of the Caribbean: Dead Men Tell No Tales,230000000,794861794,129,6.6,8383
897,tt2543472,2017-11-13,"['Drama', 'Family']",Wonder,20000000,305937718,113,8.2,5240
898,tt3402236,2017-11-03,"['Crime', 'Drama', 'Mystery']",Murder on the Orient Express,55000000,351839303,114,6.7,6782
899,tt4877122,2017-07-23,"['Animation', 'Family', 'Comedy']",The Emoji Movie,50000000,216909830,86,5.4,1851
900,tt5027774,2017-11-10,"['Crime', 'Drama']","Three Billboards Outside Ebbing, Missouri",15000000,158526998,115,8.1,6841
901,tt4972582,2017-01-09,"['Horror', 'Thriller']",Split,9000000,278454358,117,7.3,12606
902,tt4555426,2017-11-22,"['Drama', 'History']",Darkest Hour,30000000,150847207,125,7.3,3480
903,tt4287320,2017-04-27,"['Drama', 'Thriller', 'Science Fiction']",The Circle,18000000,20497844,110,5.5,3290
904,tt5478478,2017-12-22,"['Drama', 'Western', 'History']",Hostiles,55000000,29819114,134,6.8,1419
905,tt3371366,2017-06-16,"['Action', 'Science Fiction', 'Thriller', 'Adventure']",Transformers: The Last Knight,217000000,605425157,149,6.0,3986
906,tt4209788,2017-01-01,"['Crime', 'Drama']",Molly's Game,30000000,59284015,140,7.1,2321
907,tt6294822,2017-01-19,"['Drama', 'History']",The Post,50000000,174503458,116,7.0,3206
908,tt4695012,2017-06-09,"['Horror', 'Mystery', 'Drama']",It Comes at Night,5000000,19280931,91,5.8,1486
909,tt1981128,2017-10-13,"['Action', 'Science Fiction', 'Thriller']",Geostorm,120000000,221600160,109,5.9,2903
910,tt5439796,2017-08-17,"['Action', 'Comedy', 'Crime', 'Drama']",Logan Lucky,29000000,48453605,119,6.7,2180
911,tt5519340,2017-12-22,"['Action', 'Crime', 'Science Fiction', 'Thriller']",Bright,90000000,0,117,6.2,3962
912,tt3450958,2017-07-11,"['Drama', 'Science Fiction', 'War']",War for the Planet of the Apes,150000000,488533726,140,7.1,6169
913,tt4225622,2017-10-13,"['Horror', 'Comedy']",The Babysitter,0,0,85,5.9,2026
914,tt5580036,2017-12-08,['Drama'],"I, Tonya",11000000,53939297,120,7.5,3811
915,tt5715874,2017-10-20,"['Drama', 'Thriller', 'Mystery']",The Killing of a Sacred Deer,0,2291901,121,6.9,2144
916,tt2283362,2017-12-09,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Jumanji: Welcome to the Jungle,90000000,962102237,119,6.8,9523
917,tt4630562,2017-04-12,"['Action', 'Crime', 'Thriller']",The Fate of the Furious,250000000,1238764765,136,6.9,7445
918,tt4765284,2017-12-20,"['Comedy', 'Music']",Pitch Perfect 3,45000000,184724494,93,6.5,2365
919,tt1758810,2017-10-12,"['Crime', 'Thriller']",The Snowman,35000000,43203413,119,5.1,1522
920,tt4481414,2017-04-12,"['Drama', 'Family', 'Comedy']",Gifted,7000000,40343446,101,8.0,3076
921,tt4799050,2017-06-15,"['Drama', 'Comedy']",Rough Night,20000000,45056771,101,5.7,1415
922,tt4116284,2017-02-08,"['Action', 'Animation', 'Comedy', 'Family', 'Fantasy']",The Lego Batman Movie,80000000,311950384,104,7.2,3418
923,tt5109784,2017-09-13,"['Drama', 'Horror', 'Mystery']",mother!,30000000,44516999,121,7.0,4519
924,tt4731136,2017-02-15,"['Horror', 'Mystery', 'Science Fiction', 'Thriller']",A Cure for Wellness,40000000,26559557,146,6.3,2609
925,tt1389072,2017-12-22,"['Comedy', 'Drama', 'Science Fiction']",Downsizing,68000000,55003890,135,5.2,2450
926,tt3532216,2017-08-08,"['Action', 'Crime', 'Comedy']",American Made,50000000,133511855,115,6.8,2835
927,tt5462602,2017-03-30,"['Comedy', 'Drama', 'Romance']",The Big Sick,5000000,56303596,120,7.4,1627
928,tt2039338,2017-09-28,"['Drama', 'Horror', 'Thriller']",Flatliners,19000000,45158254,111,5.7,1589
929,tt4468740,2017-11-09,"['Adventure', 'Comedy', 'Family']",Paddington 2,40000000,227300000,104,7.5,1211
930,tt2763304,2017-01-27,"['Crime', 'Drama']",T2 Trainspotting,18000000,42067430,117,7.0,2144
931,tt3469046,2017-06-15,"['Action', 'Animation', 'Comedy', 'Family', 'Adventure']",Despicable Me 3,80000000,1031552585,96,6.4,4980
932,tt4633690,2017-07-13,"['Crime', 'Drama', 'Thriller']",Shot Caller,0,0,121,6.9,1312
933,tt1961175,2017-09-14,"['Action', 'Thriller']",American Assassin,33000000,66167951,112,6.3,1940
934,tt5442430,2017-03-22,"['Horror', 'Science Fiction', 'Thriller']",Life,58000000,100541806,103,6.4,5115
935,tt5452780,2017-10-27,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Music']",Olaf's Frozen Adventure,0,0,22,6.3,1038
936,tt1536537,2017-08-18,"['Science Fiction', 'Thriller', 'Drama', 'Mystery']",What Happened to Monday,0,27975429,123,7.2,4234
937,tt4465564,2017-02-08,"['Drama', 'Romance']",Fifty Shades Darker,55000000,378827494,118,6.3,5523
938,tt0498381,2017-02-01,['Horror'],Rings,25000000,83080890,102,5.0,1965
939,tt6265828,2017-04-24,"['Drama', 'Fantasy', 'Romance']",A Ghost Story,100000,1596371,93,7.1,1349
940,tt1615160,2017-09-28,"['Action', 'Thriller']",The Foreigner,35000000,145374099,113,6.7,1452
941,tt6359956,2017-08-04,['Comedy'],A Bad Moms Christmas,28000000,130560428,104,6.3,1372
942,tt5742374,2017-12-12,"['Thriller', 'Drama']",You Were Never Really Here,0,10891281,89,6.5,1545
943,tt5362988,2017-08-03,"['Crime', 'Drama', 'Mystery', 'Thriller']",Wind River,11000000,44998252,107,7.4,3048
944,tt1396484,2017-09-06,['Horror'],It,35000000,701796444,135,7.2,13787
945,tt3521126,2017-03-12,"['Comedy', 'Drama']",The Disaster Artist,10000000,29820616,104,7.2,2451
946,tt4686844,2017-10-20,"['Comedy', 'History', 'Drama']",The Death of Stalin,0,24640027,107,7.0,1020
947,tt3262342,2017-06-22,"['Animation', 'Drama', 'Mystery']",Loving Vincent,5500000,42187665,95,8.2,1593
948,tt5140878,2017-08-03,"['Horror', 'Mystery', 'Thriller']",Annabelle: Creation,15000000,306515884,109,6.5,3869
