imdb_id,popularity,title,budget,revenue,runtime_mins,vote_average,vote_count,genre_count,ROI,genre
tt1464540,18.789,I Am Number Four,50000000,149878437,109,6.1,3405,4,1.99756874,Action
tt1464540,18.789,I Am Number Four,50000000,149878437,109,6.1,3405,4,1.99756874,Thriller
tt1464540,18.789,I Am Number Four,50000000,149878437,109,6.1,3405,4,1.99756874,Science Fiction
tt1464540,18.789,I Am Number Four,50000000,149878437,109,6.1,3405,4,1.99756874,Adventure
tt1499658,18.367,Horrible Bosses,35000000,209838559,98,6.5,4507,2,4.9953874,Comedy
tt1499658,18.367,Horrible Bosses,35000000,209838559,98,6.5,4507,2,4.9953874,Crime
tt0905372,18.061,The Thing,35000000,28128670,103,6.1,1771,4,-0.1963237142857143,Horror
tt0905372,18.061,The Thing,35000000,28128670,103,6.1,1771,4,-0.1963237142857143,Science Fiction
tt0905372,18.061,The Thing,35000000,28128670,103,6.1,1771,4,-0.1963237142857143,Mystery
tt0905372,18.061,The Thing,35000000,28128670,103,6.1,1771,4,-0.1963237142857143,Thriller
tt1502404,17.881,Drive Angry,50000000,28931401,105,5.4,1164,4,-0.42137198,Fantasy
tt1502404,17.881,Drive Angry,50000000,28931401,105,5.4,1164,4,-0.42137198,Thriller
tt1502404,17.881,Drive Angry,50000000,28931401,105,5.4,1164,4,-0.42137198,Action
tt1502404,17.881,Drive Angry,50000000,28931401,105,5.4,1164,4,-0.42137198,Crime
tt1133985,17.661,Green Lantern,200000000,219851172,114,5.1,5130,4,0.09925586,Adventure
tt1133985,17.661,Green Lantern,200000000,219851172,114,5.1,5130,4,0.09925586,Action
tt1133985,17.661,Green Lantern,200000000,219851172,114,5.1,5130,4,0.09925586,Thriller
tt1133985,17.661,Green Lantern,200000000,219851172,114,5.1,5130,4,0.09925586,Science Fiction
tt0978764,17.619,Sucker Punch,82000000,89792502,110,6.1,3256,3,0.09503051219512196,Action
tt0978764,17.619,Sucker Punch,82000000,89792502,110,6.1,3256,3,0.09503051219512196,Fantasy
tt0978764,17.619,Sucker Punch,82000000,89792502,110,6.1,3256,3,0.09503051219512196,Thriller
tt1527186,17.593,Melancholia,7400000,15946321,135,7.2,2134,2,1.1549082432432431,Drama
tt1527186,17.593,Melancholia,7400000,15946321,135,7.2,2134,2,1.1549082432432431,Science Fiction
tt1563738,17.549,One Day,15000000,59389433,107,7.3,2669,2,2.9592955333333335,Drama
tt1563738,17.549,One Day,15000000,59389433,107,7.3,2669,2,2.9592955333333335,Romance
tt1219289,17.376,Limitless,27000000,161849455,105,7.2,7591,3,4.994424259259259,Thriller
tt1219289,17.376,Limitless,27000000,161849455,105,7.2,7591,3,4.994424259259259,Mystery
tt1219289,17.376,Limitless,27000000,161849455,105,7.2,7591,3,4.994424259259259,Science Fiction
tt1515091,17.12,Sherlock Holmes: A Game of Shadows,125000000,334615000,129,7.1,7560,4,1.67692,Adventure
tt1515091,17.12,Sherlock Holmes: A Game of Shadows,125000000,334615000,129,7.1,7560,4,1.67692,Action
tt1515091,17.12,Sherlock Holmes: A Game of Shadows,125000000,334615000,129,7.1,7560,4,1.67692,Crime
tt1515091,17.12,Sherlock Holmes: A Game of Shadows,125000000,334615000,129,7.1,7560,4,1.67692,Mystery
tt0993842,17.012,Hanna,30000000,63782078,111,6.6,2284,3,1.1260692666666667,Action
tt0993842,17.012,Hanna,30000000,63782078,111,6.6,2284,3,1.1260692666666667,Thriller
tt0993842,17.012,Hanna,30000000,63782078,111,6.6,2284,3,1.1260692666666667,Adventure
tt1564367,16.982,Just Go with It,80000000,214945591,117,6.5,3745,2,1.6868198875,Comedy
tt1564367,16.982,Just Go with It,80000000,214945591,117,6.5,3745,2,1.6868198875,Romance
tt1605783,16.874,Midnight in Paris,30000000,151119219,94,7.5,5014,3,4.0373073,Fantasy
tt1605783,16.874,Midnight in Paris,30000000,151119219,94,7.5,5014,3,4.0373073,Comedy
tt1605783,16.874,Midnight in Paris,30000000,151119219,94,7.5,5014,3,4.0373073,Romance
tt1401152,16.826,Unknown,30000000,130786397,113,6.6,2515,3,3.359546566666667,Action
tt1401152,16.826,Unknown,30000000,130786397,113,6.6,2515,3,3.359546566666667,Mystery
tt1401152,16.826,Unknown,30000000,130786397,113,6.6,2515,3,3.359546566666667,Thriller
tt1448755,16.75,Killer Elite,66000000,57777106,116,6.2,1330,3,-0.12458930303030304,Action
tt1448755,16.75,Killer Elite,66000000,57777106,116,6.2,1330,3,-0.12458930303030304,Adventure
tt1448755,16.75,Killer Elite,66000000,57777106,116,6.2,1330,3,-0.12458930303030304,Thriller
tt1436562,16.51,Rio,90000000,484635760,96,6.6,4514,4,4.384841777777778,Animation
tt1436562,16.51,Rio,90000000,484635760,96,6.6,4514,4,4.384841777777778,Adventure
tt1436562,16.51,Rio,90000000,484635760,96,6.6,4514,4,4.384841777777778,Comedy
tt1436562,16.51,Rio,90000000,484635760,96,6.6,4514,4,4.384841777777778,Family
tt1189073,16.357,The Skin I Live In,13000000,5774854,120,7.5,2480,4,-0.5557804615384615,Drama
tt1189073,16.357,The Skin I Live In,13000000,5774854,120,7.5,2480,4,-0.5557804615384615,Horror
tt1189073,16.357,The Skin I Live In,13000000,5774854,120,7.5,2480,4,-0.5557804615384615,Mystery
tt1189073,16.357,The Skin I Live In,13000000,5774854,120,7.5,2480,4,-0.5557804615384615,Thriller
tt1650062,16.07,Super 8,50000000,260095986,112,6.7,4697,3,4.20191972,Thriller
tt1650062,16.07,Super 8,50000000,260095986,112,6.7,4697,3,4.20191972,Science Fiction
tt1650062,16.07,Super 8,50000000,260095986,112,6.7,4697,3,4.20191972,Mystery
tt1509767,15.996,The Three Musketeers,75000000,132274484,110,5.8,1884,3,0.7636597866666667,Adventure
tt1509767,15.996,The Three Musketeers,75000000,132274484,110,5.8,1884,3,0.7636597866666667,Action
tt1509767,15.996,The Three Musketeers,75000000,132274484,110,5.8,1884,3,0.7636597866666667,Thriller
tt1568911,15.969,War Horse,66000000,177584879,146,7.3,2309,3,1.6906799848484848,Drama
tt1568911,15.969,War Horse,66000000,177584879,146,7.3,2309,3,1.6906799848484848,War
tt1568911,15.969,War Horse,66000000,177584879,146,7.3,2309,3,1.6906799848484848,Action
tt1092026,15.868,Paul,40000000,97552050,104,6.5,3595,3,1.43880125,Adventure
tt1092026,15.868,Paul,40000000,97552050,104,6.5,3595,3,1.43880125,Comedy
tt1092026,15.868,Paul,40000000,97552050,104,6.5,3595,3,1.43880125,Science Fiction
tt1601913,15.784,The Grey,25000000,77278331,117,6.5,2659,4,2.09113324,Drama
tt1601913,15.784,The Grey,25000000,77278331,117,6.5,2659,4,2.09113324,Thriller
tt1601913,15.784,The Grey,25000000,77278331,117,6.5,2659,4,2.09113324,Action
tt1601913,15.784,The Grey,25000000,77278331,117,6.5,2659,4,2.09113324,Adventure
tt1632708,15.775,Friends with Benefits,35000000,150483765,109,6.6,5662,2,3.299536142857143,Romance
tt1632708,15.775,Friends with Benefits,35000000,150483765,109,6.6,5662,2,3.299536142857143,Comedy
tt1486185,15.489,Red Riding Hood,42000000,89162162,100,5.9,2272,3,1.122908619047619,Fantasy
tt1486185,15.489,Red Riding Hood,42000000,89162162,100,5.9,2272,3,1.122908619047619,Thriller
tt1486185,15.489,Red Riding Hood,42000000,89162162,100,5.9,2272,3,1.122908619047619,Horror
tt1411238,15.443,No Strings Attached,25000000,149228077,107,6.2,3254,2,4.96912308,Comedy
tt1411238,15.443,No Strings Attached,25000000,149228077,107,6.2,3254,2,4.96912308,Romance
tt1723811,15.431,Shame,6500000,19123767,102,7.0,2018,1,1.942118,Drama
tt1217613,15.198,Battle: Los Angeles,70000000,202466756,116,5.6,2402,2,1.8923822285714287,Action
tt1217613,15.198,Battle: Los Angeles,70000000,202466756,116,5.6,2402,2,1.8923822285714287,Science Fiction
tt1622979,14.895,Final Destination 5,47000000,157887643,92,6.0,2102,2,2.3593115531914894,Horror
tt1622979,14.895,Final Destination 5,47000000,157887643,92,6.0,2102,2,2.3593115531914894,Mystery
tt1033575,14.733,The Descendants,20000000,177243185,115,6.8,1826,2,7.86215925,Comedy
tt1033575,14.733,The Descendants,20000000,177243185,115,6.8,1826,2,7.86215925,Drama
tt0478304,14.718,The Tree of Life,32000000,54674226,139,6.7,2104,2,0.7085695625,Drama
tt0478304,14.718,The Tree of Life,32000000,54674226,139,6.7,2104,2,0.7085695625,Fantasy
tt1068242,14.665,Footloose,24000000,63543328,113,6.6,1124,3,1.6476386666666667,Drama
tt1068242,14.665,Footloose,24000000,63543328,113,6.6,1124,3,1.6476386666666667,Music
tt1068242,14.665,Footloose,24000000,63543328,113,6.6,1124,3,1.6476386666666667,Romance
tt1615147,14.547,Margin Call,3500000,19504039,107,6.8,1019,2,4.572582571428572,Thriller
tt1615147,14.547,Margin Call,3500000,19504039,107,6.8,1019,2,4.572582571428572,Drama
tt0480687,14.448,Hall Pass,36000000,86157237,105,5.6,1296,2,1.3932565833333332,Comedy
tt0480687,14.448,Hall Pass,36000000,86157237,105,5.6,1296,2,1.3932565833333332,Romance
tt1655442,14.4,The Artist,15000000,133432856,100,7.4,2180,3,7.8955237333333335,Drama
tt1655442,14.4,The Artist,15000000,133432856,100,7.4,2180,3,7.8955237333333335,Comedy
tt1655442,14.4,The Artist,15000000,133432856,100,7.4,2180,3,7.8955237333333335,Romance
tt1478964,14.35,Attack the Block,14350531,3964682,88,6.4,1361,3,-0.7237257631790768,Action
tt1478964,14.35,Attack the Block,14350531,3964682,88,6.4,1361,3,-0.7237257631790768,Comedy
tt1478964,14.35,Attack the Block,14350531,3964682,88,6.4,1361,3,-0.7237257631790768,Science Fiction
tt1478338,14.267,Bridesmaids,32500000,288383523,125,6.5,3227,2,7.8733391692307695,Comedy
tt1478338,14.267,Bridesmaids,32500000,288383523,125,6.5,3227,2,7.8733391692307695,Romance
tt1454029,14.247,The Help,25000000,216639112,146,8.2,4906,1,7.66556448,Drama
tt1616195,14.24,J. Edgar,35000000,84606030,137,6.2,1632,3,1.4173151428571429,Drama
tt1616195,14.24,J. Edgar,35000000,84606030,137,6.2,1632,3,1.4173151428571429,Crime
tt1616195,14.24,J. Edgar,35000000,84606030,137,6.2,1632,3,1.4173151428571429,History
tt1438176,14.178,Fright Night,30000000,41002607,106,6.1,1205,2,0.36675356666666664,Horror
tt1438176,14.178,Fright Night,30000000,41002607,106,6.1,1205,2,0.36675356666666664,Comedy
tt1204342,14.127,The Muppets,45000000,165184237,103,6.6,1003,3,2.6707608222222223,Comedy
tt1204342,14.127,The Muppets,45000000,165184237,103,6.6,1003,3,2.6707608222222223,Family
tt1204342,14.127,The Muppets,45000000,165184237,103,6.6,1003,3,2.6707608222222223,Music
tt1389137,13.874,We Bought a Zoo,50000000,120081841,124,6.7,1826,3,1.40163682,Drama
tt1389137,13.874,We Bought a Zoo,50000000,120081841,124,6.7,1826,3,1.40163682,Comedy
tt1389137,13.874,We Bought a Zoo,50000000,120081841,124,6.7,1826,3,1.40163682,Family
tt1161864,13.806,The Rite,37000000,96047633,114,6.0,1294,3,1.595881972972973,Drama
tt1161864,13.806,The Rite,37000000,96047633,114,6.0,1294,3,1.595881972972973,Thriller
tt1161864,13.806,The Rite,37000000,96047633,114,6.0,1294,3,1.595881972972973,Horror
tt1007029,13.694,The Iron Lady,13000000,115890699,105,6.4,1117,2,7.9146691538461535,History
tt1007029,13.694,The Iron Lady,13000000,115890699,105,6.4,1117,2,7.9146691538461535,Drama
tt0770703,13.643,What's Your Number?,20000000,30426096,106,6.5,1558,2,0.5213048,Comedy
tt0770703,13.643,What's Your Number?,20000000,30426096,106,6.5,1558,2,0.5213048,Romance
tt1189340,13.559,The Lincoln Lawyer,40000000,85412898,119,7.1,1869,3,1.13532245,Crime
tt1189340,13.559,The Lincoln Lawyer,40000000,85412898,119,7.1,1869,3,1.13532245,Drama
tt1189340,13.559,The Lincoln Lawyer,40000000,85412898,119,7.1,1869,3,1.13532245,Thriller
tt1622547,13.516,30 Minutes or Less,28000000,40547440,83,5.7,1094,3,0.44812285714285716,Action
tt1622547,13.516,30 Minutes or Less,28000000,40547440,83,5.7,1094,3,0.44812285714285716,Adventure
tt1622547,13.516,30 Minutes or Less,28000000,40547440,83,5.7,1094,3,0.44812285714285716,Comedy
tt1571222,13.446,A Dangerous Method,15000000,27462041,99,6.3,1341,2,0.8308027333333333,Drama
tt1571222,13.446,A Dangerous Method,15000000,27462041,99,6.3,1341,2,0.8308027333333333,Thriller
tt1152398,13.388,Beastly,17000000,43165571,86,6.3,2141,3,1.5391512352941177,Drama
tt1152398,13.388,Beastly,17000000,43165571,86,6.3,2141,3,1.5391512352941177,Fantasy
tt1152398,13.388,Beastly,17000000,43165571,86,6.3,2141,3,1.5391512352941177,Romance
tt1262416,13.072,Scream 4,40000000,97138686,111,6.3,1978,2,1.42846715,Horror
tt1262416,13.072,Scream 4,40000000,97138686,111,6.3,1978,2,1.42846715,Mystery
tt1600195,13.039,Abduction,35000000,82087155,106,5.9,2170,3,1.3453472857142856,Thriller
tt1600195,13.039,Abduction,35000000,82087155,106,5.9,2170,3,1.3453472857142856,Action
tt1600195,13.039,Abduction,35000000,82087155,106,5.9,2170,3,1.3453472857142856,Mystery
tt1598822,12.814,New Year's Eve,56000000,142044638,118,5.9,1569,2,1.5365113928571428,Comedy
tt1598822,12.814,New Year's Eve,56000000,142044638,118,5.9,1569,2,1.5365113928571428,Romance
tt1488555,12.693,The Change-Up,52000000,75450437,112,6.0,1801,1,0.45096994230769233,Comedy
tt1832382,12.498,A Separation,5000000,24426169,123,8.0,1001,1,3.8852338,Drama
tt1385826,12.474,The Adjustment Bureau,50200000,127869379,106,6.7,3127,3,1.5471987848605577,Science Fiction
tt1385826,12.474,The Adjustment Bureau,50200000,127869379,106,6.7,3127,3,1.5471987848605577,Thriller
tt1385826,12.474,The Adjustment Bureau,50200000,127869379,106,6.7,3127,3,1.5471987848605577,Romance
tt1306980,12.238,50/50,8000000,39187783,100,7.1,2603,2,3.898472875,Comedy
tt1306980,12.238,50/50,8000000,39187783,100,7.1,2603,2,3.898472875,Drama
tt0477302,12.192,Extremely Loud & Incredibly Close,40000000,55247881,129,7.0,1467,1,0.381197025,Drama
tt1396218,12.152,Mr. Popper's Penguins,55000000,187361754,94,5.9,1957,2,2.4065773454545454,Comedy
tt1396218,12.152,Mr. Popper's Penguins,55000000,187361754,94,5.9,1957,2,2.4065773454545454,Family
tt1657507,12.131,Colombiana,40000000,60965854,108,6.6,1668,4,0.52414635,Action
tt1657507,12.131,Colombiana,40000000,60965854,108,6.6,1668,4,0.52414635,Thriller
tt1657507,12.131,Colombiana,40000000,60965854,108,6.6,1668,4,0.52414635,Crime
tt1657507,12.131,Colombiana,40000000,60965854,108,6.6,1668,4,0.52414635,Drama
tt0479997,12.071,Season of the Witch,40000000,91627228,95,5.3,1639,3,1.2906807,Adventure
tt0479997,12.071,Season of the Witch,40000000,91627228,95,5.3,1639,3,1.2906807,Fantasy
tt0479997,12.071,Season of the Witch,40000000,91627228,95,5.3,1639,3,1.2906807,Action
tt1222817,12.03,Zookeeper,80000000,169852759,102,5.4,1083,3,1.1231594875,Comedy
tt1222817,12.03,Zookeeper,80000000,169852759,102,5.4,1083,3,1.1231594875,Romance
tt1222817,12.03,Zookeeper,80000000,169852759,102,5.4,1083,3,1.1231594875,Family
tt1242460,11.677,We Need to Talk About Kevin,7000000,10765283,113,7.6,1662,2,0.5378975714285714,Drama
tt1242460,11.677,We Need to Talk About Kevin,7000000,10765283,113,7.6,1662,2,0.5378975714285714,Thriller
tt1067583,11.383,Water for Elephants,38000000,117094902,120,6.9,1893,2,2.081444789473684,Drama
tt1067583,11.383,Water for Elephants,38000000,117094902,120,6.9,1893,2,2.081444789473684,Romance
tt1124035,11.307,The Ides of March,12500000,76338111,101,6.7,1648,1,5.10704888,Drama
tt1692486,10.219,Carnage,25000000,30722632,80,7.2,1880,2,0.22890528,Comedy
tt1692486,10.219,Carnage,25000000,30722632,80,7.2,1880,2,0.22890528,Drama
tt1596343,2.18,Fast Five,125000000,626137675,130,7.2,5332,3,4.0091014,Action
tt1596343,2.18,Fast Five,125000000,626137675,130,7.2,5332,3,4.0091014,Thriller
tt1596343,2.18,Fast Five,125000000,626137675,130,7.2,5332,3,4.0091014,Crime
tt1270798,1.562,X-Men: First Class,160000000,353624124,132,7.3,9464,3,1.210150775,Action
tt1270798,1.562,X-Men: First Class,160000000,353624124,132,7.3,9464,3,1.210150775,Science Fiction
tt1270798,1.562,X-Men: First Class,160000000,353624124,132,7.3,9464,3,1.210150775,Adventure
tt1482459,35.581,The Lorax,70000000,348840316,86,6.4,2249,2,3.9834330857142857,Animation
tt1482459,35.581,The Lorax,70000000,348840316,86,6.4,2249,2,3.9834330857142857,Family
tt1772341,30.983,Wreck-It Ralph,165000000,471222889,101,7.3,9113,4,1.855896296969697,Family
tt1772341,30.983,Wreck-It Ralph,165000000,471222889,101,7.3,9113,4,1.855896296969697,Animation
tt1772341,30.983,Wreck-It Ralph,165000000,471222889,101,7.3,9113,4,1.855896296969697,Comedy
tt1772341,30.983,Wreck-It Ralph,165000000,471222889,101,7.3,9113,4,1.855896296969697,Adventure
tt1446714,27.403,Prometheus,130000000,403170142,124,6.4,8563,3,2.1013087846153846,Science Fiction
tt1446714,27.403,Prometheus,130000000,403170142,124,6.4,8563,3,2.1013087846153846,Adventure
tt1446714,27.403,Prometheus,130000000,403170142,124,6.4,8563,3,2.1013087846153846,Mystery
tt1606389,26.839,The Vow,30000000,196114570,104,7.1,2884,2,5.537152333333333,Drama
tt1606389,26.839,The Vow,30000000,196114570,104,7.1,2884,2,5.537152333333333,Romance
tt1397514,26.613,Journey 2: The Mysterious Island,79000000,355692760,94,6.0,2745,3,3.50244,Adventure
tt1397514,26.613,Journey 2: The Mysterious Island,79000000,355692760,94,6.0,2745,3,3.50244,Action
tt1397514,26.613,Journey 2: The Mysterious Island,79000000,355692760,94,6.0,2745,3,3.50244,Science Fiction
tt1981677,25.271,Pitch Perfect,17000000,115400000,112,7.3,4965,3,5.788235294117647,Comedy
tt1981677,25.271,Pitch Perfect,17000000,115400000,112,7.3,4965,3,5.788235294117647,Music
tt1981677,25.271,Pitch Perfect,17000000,115400000,112,7.3,4965,3,5.788235294117647,Romance
tt1764651,23.911,The Expendables 2,100000000,314975955,103,6.2,4859,3,2.14975955,Action
tt1764651,23.911,The Expendables 2,100000000,314975955,103,6.2,4859,3,2.14975955,Adventure
tt1764651,23.911,The Expendables 2,100000000,314975955,103,6.2,4859,3,2.14975955,Thriller
tt1194173,23.486,The Bourne Legacy,130000000,276572938,135,6.1,4141,2,1.1274841384615384,Action
tt1194173,23.486,The Bourne Legacy,130000000,276572938,135,6.1,4141,2,1.1274841384615384,Thriller
tt1599348,23.295,Safe House,85000000,208076205,115,6.4,2374,2,1.4479553529411764,Action
tt1599348,23.295,Safe House,85000000,208076205,115,6.4,2374,2,1.4479553529411764,Thriller
tt0837562,22.841,Hotel Transylvania,85000000,358375603,91,6.9,6034,4,3.2161835647058825,Animation
tt0837562,22.841,Hotel Transylvania,85000000,358375603,91,6.9,6034,4,3.2161835647058825,Comedy
tt0837562,22.841,Hotel Transylvania,85000000,358375603,91,6.9,6034,4,3.2161835647058825,Family
tt0837562,22.841,Hotel Transylvania,85000000,358375603,91,6.9,6034,4,3.2161835647058825,Fantasy
tt0938330,21.663,Silent Hill: Revelation 3D,20000000,52302796,94,5.4,1028,3,1.6151398,Thriller
tt0938330,21.663,Silent Hill: Revelation 3D,20000000,52302796,94,5.4,1028,3,1.6151398,Horror
tt0938330,21.663,Silent Hill: Revelation 3D,20000000,52302796,94,5.4,1028,3,1.6151398,Mystery
tt1646987,21.465,Wrath of the Titans,150000000,301970083,99,5.6,2899,2,1.0131338866666666,Fantasy
tt1646987,21.465,Wrath of the Titans,150000000,301970083,99,5.6,2899,2,1.0131338866666666,Adventure
tt1259521,21.299,The Cabin in the Woods,30000000,71041255,95,6.5,5194,2,1.3680418333333333,Horror
tt1259521,21.299,The Cabin in the Woods,30000000,71041255,95,6.5,5194,2,1.3680418333333333,Comedy
tt1276104,21.151,Looper,30000000,47042000,118,6.8,7659,3,0.5680666666666667,Action
tt1276104,21.151,Looper,30000000,47042000,118,6.8,7659,3,0.5680666666666667,Thriller
tt1276104,21.151,Looper,30000000,47042000,118,6.8,7659,3,0.5680666666666667,Science Fiction
tt1397280,20.822,Taken 2,45000000,376141306,91,6.3,4695,3,7.358695688888889,Action
tt1397280,20.822,Taken 2,45000000,376141306,91,6.3,4695,3,7.358695688888889,Crime
tt1397280,20.822,Taken 2,45000000,376141306,91,6.3,4695,3,7.358695688888889,Thriller
tt1611224,20.713,Abraham Lincoln: Vampire Hunter,69000000,116471580,94,5.6,2313,3,0.6879939130434782,Action
tt1611224,20.713,Abraham Lincoln: Vampire Hunter,69000000,116471580,94,5.6,2313,3,0.6879939130434782,Fantasy
tt1611224,20.713,Abraham Lincoln: Vampire Hunter,69000000,116471580,94,5.6,2313,3,0.6879939130434782,Horror
tt1605630,20.498,American Reunion,50000000,234989584,113,6.2,3206,1,3.69979168,Comedy
tt1748122,20.363,Moonrise Kingdom,16000000,68263166,94,7.7,3811,3,3.266447875,Comedy
tt1748122,20.363,Moonrise Kingdom,16000000,68263166,94,7.7,3811,3,3.266447875,Drama
tt1748122,20.363,Moonrise Kingdom,16000000,68263166,94,7.7,3811,3,3.266447875,Romance
tt1735898,19.649,Snow White and the Huntsman,170000000,396600000,127,5.9,6074,3,1.3329411764705883,Adventure
tt1735898,19.649,Snow White and the Huntsman,170000000,396600000,127,5.9,6074,3,1.3329411764705883,Fantasy
tt1735898,19.649,Snow White and the Huntsman,170000000,396600000,127,5.9,6074,3,1.3329411764705883,Drama
tt2106476,19.568,The Hunt,3800000,18309793,116,8.1,2031,1,3.8183665789473684,Drama
tt1232200,19.474,That's My Boy,70000000,58058367,116,5.6,1117,2,-0.17059475714285716,Comedy
tt1232200,19.474,That's My Boy,70000000,58058367,116,5.6,1117,2,-0.17059475714285716,Drama
tt1386703,19.443,Total Recall,125000000,198802074,121,5.9,4012,4,0.590416592,Action
tt1386703,19.443,Total Recall,125000000,198802074,121,5.9,4012,4,0.590416592,Science Fiction
tt1386703,19.443,Total Recall,125000000,198802074,121,5.9,4012,4,0.590416592,Adventure
tt1386703,19.443,Total Recall,125000000,198802074,121,5.9,4012,4,0.590416592,Thriller
tt1142977,19.105,Frankenweenie,39000000,35287788,87,6.8,2103,3,-0.09518492307692308,Animation
tt1142977,19.105,Frankenweenie,39000000,35287788,87,6.8,2103,3,-0.09518492307692308,Comedy
tt1142977,19.105,Frankenweenie,39000000,35287788,87,6.8,2103,3,-0.09518492307692308,Family
tt1440129,19.082,Battleship,209000000,303025485,131,5.7,3815,4,0.4498827033492823,Thriller
tt1440129,19.082,Battleship,209000000,303025485,131,5.7,3815,4,0.4498827033492823,Action
tt1440129,19.082,Battleship,209000000,303025485,131,5.7,3815,4,0.4498827033492823,Adventure
tt1440129,19.082,Battleship,209000000,303025485,131,5.7,3815,4,0.4498827033492823,Science Fiction
tt1659337,18.402,The Perks of Being a Wallflower,13000000,33400000,103,7.7,7282,1,1.5692307692307692,Drama
tt1077368,18.069,Dark Shadows,150000000,245527149,113,5.9,5123,2,0.63684766,Comedy
tt1077368,18.069,Dark Shadows,150000000,245527149,113,5.9,5123,2,0.63684766,Fantasy
tt1496025,17.675,Underworld: Awakening,70000000,160112671,88,6.2,2973,3,1.2873238714285715,Fantasy
tt1496025,17.675,Underworld: Awakening,70000000,160112671,88,6.2,2973,3,1.2873238714285715,Action
tt1496025,17.675,Underworld: Awakening,70000000,160112671,88,6.2,2973,3,1.2873238714285715,Horror
tt1232829,17.657,21 Jump Street,42000000,201585328,109,6.8,7592,3,3.7996506666666665,Action
tt1232829,17.657,21 Jump Street,42000000,201585328,109,6.8,7592,3,3.7996506666666665,Comedy
tt1232829,17.657,21 Jump Street,42000000,201585328,109,6.8,7592,3,3.7996506666666665,Crime
tt1636826,17.603,Project X,12000000,100000000,88,6.6,3832,1,7.333333333333333,Comedy
tt1656190,17.503,Safe,30000000,40346186,94,6.3,1491,3,0.34487286666666667,Action
tt1656190,17.503,Safe,30000000,40346186,94,6.3,1491,3,0.34487286666666667,Crime
tt1656190,17.503,Safe,30000000,40346186,94,6.3,1491,3,0.34487286666666667,Thriller
tt1586265,17.449,What to Expect When You're Expecting,40000000,79700000,110,6.0,1373,3,0.9925,Romance
tt1586265,17.449,What to Expect When You're Expecting,40000000,79700000,110,6.0,1373,3,0.9925,Comedy
tt1586265,17.449,What to Expect When You're Expecting,40000000,79700000,110,6.0,1373,3,0.9925,Drama
tt0790724,17.308,Jack Reacher,60000000,218340595,130,6.5,4777,4,2.6390099166666667,Crime
tt0790724,17.308,Jack Reacher,60000000,218340595,130,6.5,4777,4,2.6390099166666667,Drama
tt0790724,17.308,Jack Reacher,60000000,218340595,130,6.5,4777,4,2.6390099166666667,Thriller
tt0790724,17.308,Jack Reacher,60000000,218340595,130,6.5,4777,4,2.6390099166666667,Action
tt1343727,17.282,Dredd,50000000,41037742,95,6.7,3348,2,-0.17924516,Action
tt1343727,17.282,Dredd,50000000,41037742,95,6.7,3348,2,-0.17924516,Science Fiction
tt1758830,16.876,This Is 40,35000000,88058786,134,5.7,1500,1,1.5159653142857143,Comedy
tt1800741,16.837,Step Up Revolution,33000000,140470746,99,6.9,1577,3,3.256689272727273,Music
tt1800741,16.837,Step Up Revolution,33000000,140470746,99,6.9,1577,3,3.256689272727273,Drama
tt1800741,16.837,Step Up Revolution,33000000,140470746,99,6.9,1577,3,3.256689272727273,Romance
tt1024648,16.706,Argo,44500000,232324128,120,7.3,5943,2,4.220766921348314,Drama
tt1024648,16.706,Argo,44500000,232324128,120,7.3,5943,2,4.220766921348314,Thriller
tt1298649,16.699,The Watch,68000000,68267862,98,5.5,1591,3,0.003939147058823529,Action
tt1298649,16.699,The Watch,68000000,68267862,98,5.5,1591,3,0.003939147058823529,Comedy
tt1298649,16.699,The Watch,68000000,68267862,98,5.5,1591,3,0.003939147058823529,Science Fiction
tt1034314,16.492,Iron Sky,7500000,8135031,93,5.7,1027,3,0.0846708,Action
tt1034314,16.492,Iron Sky,7500000,8135031,93,5.7,1027,3,0.0846708,Comedy
tt1034314,16.492,Iron Sky,7500000,8135031,93,5.7,1027,3,0.0846708,Science Fiction
tt0443272,16.136,Lincoln,65000000,275293450,149,6.8,2672,2,3.235283846153846,History
tt0443272,16.136,Lincoln,65000000,275293450,149,6.8,2672,2,3.235283846153846,Drama
tt1790885,16.093,Zero Dark Thirty,40000000,132820716,157,6.9,3028,3,2.3205179,Thriller
tt1790885,16.093,Zero Dark Thirty,40000000,132820716,157,6.9,3028,3,2.3205179,Drama
tt1790885,16.093,Zero Dark Thirty,40000000,132820716,157,6.9,3028,3,2.3205179,History
tt0431021,15.934,The Possession,14000000,85446075,92,6.0,1088,2,5.103291071428571,Horror
tt0431021,15.934,The Possession,14000000,85446075,92,6.0,1088,2,5.103291071428571,Thriller
tt1234719,15.844,Red Dawn,65000000,44806783,93,5.6,1029,4,-0.3106648769230769,War
tt1234719,15.844,Red Dawn,65000000,44806783,93,5.6,1029,4,-0.3106648769230769,Action
tt1234719,15.844,Red Dawn,65000000,44806783,93,5.6,1029,4,-0.3106648769230769,Thriller
tt1234719,15.844,Red Dawn,65000000,44806783,93,5.6,1029,4,-0.3106648769230769,Science Fiction
tt1596350,15.619,This Means War,65000000,156974557,103,6.1,2413,3,1.4149931846153847,Action
tt1596350,15.619,This Means War,65000000,156974557,103,6.1,2413,3,1.4149931846153847,Comedy
tt1596350,15.619,This Means War,65000000,156974557,103,6.1,2413,3,1.4149931846153847,Romance
